course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	Rating	content_duration	published_timestamp_date
236070	Forex Harmonic Trading- With Multiple Forex Chart Examples	135	Paid	313	16	25	Beginner Level	0.78	2.5	11/28/2016
331968	Trading: From Wall Street to Your Street	50	Paid	312	24	37	Beginner Level	0.78	5.5	12/18/2014
157336	10. Bonds and Bond Pricing	20	Paid	308	4	10	All Levels	0.78	1.0	2/11/2014
1191504	How to create a routine Trading	25	Paid	307	8	5	All Levels	0.78	0.133333333	5/1/2017
355798	Learn Accounting by Specific Examples - Part 1	50	Paid	306	0	5	Beginner Level	0.78	0.633333333	11/28/2014
400976	Bitcoin Trading 101	95	Paid	302	6	19	All Levels	0.78	2.0	1/29/2015
414744	Learn How to File Taxes for Uber and Lyft Drivers	40	Paid	294	5	25	All Levels	0.78	2.0	2/12/2015
1196544	Python Algo Trading: Sentiment Trading with News	200	Paid	294	19	42	All Levels	0.78	7.0	4/28/2017
176136	Trade for a Living	20	Paid	293	14	59	Beginner Level	0.78	8.0	3/22/2014
739910	Learn To Trade The Forex Naked Price Action Acapulco Trade	70	Paid	288	9	13	Intermediate Level	0.78	1.0	1/25/2016
327788	Bitcoin - A Comprehensive Guide	20	Paid	283	13	35	Beginner Level	0.78	2.5	1/27/2015
936298	Trade the News in Forex: EA Robot Included	200	Paid	276	11	11	Beginner Level	0.78	0.566666667	8/30/2016
361286	Wealth Management	30	Paid	274	1	21	All Levels	0.78	3.5	12/17/2014
640062	Accounting Made Easy: A Quick Guide to Financial Accounting	95	Paid	274	41	18	All Levels	0.78	1.5	10/26/2015
591880	1 - Concepts of Statistics For Beginners Step by Step	200	Paid	273	4	15	All Levels	0.78	0.516666667	8/30/2015
1100054	FOREX TRADING - Learn in a quick + profitable way + support	100	Paid	271	48	47	All Levels	0.78	3.5	2/20/2017
979616	Investing In Stocks For Big Gains, Fundamental Investing	200	Paid	267	11	21	Intermediate Level	0.78	2.0	10/22/2016
382824	Investment Banking Operations : Securities Trade Life Cycle	30	Paid	267	9	10	All Levels	0.78	2.0	1/2/2015
42040	Buying Call and Put Options - Options beginner strategies	60	Paid	266	20	14	All Levels	0.78	3.0	2/18/2013
832832	Beginners Guide To Ichimoku Trading	20	Paid	265	16	17	Beginner Level	0.78	1.0	4/27/2016
597164	Learn to Trade for Profit: Finding Winning Stocks - Chinese	95	Paid	264	0	79	All Levels	0.78	3.0	10/8/2015
138004	Accounting Concepts For Technocrats	20	Paid	261	2	35	All Levels	0.78	2.5	12/26/2013
616564	entiende la contabilidad y consigue un aumento de salario	20	Paid	260	18	17	All Levels	0.78	1.5	9/23/2015
1088656	Quantitative Trading Analysis with Python	50	Paid	256	17	49	Intermediate Level	0.78	5.5	1/27/2017
743568	Financial Analysis, from Scratch to Professional!	65	Paid	256	29	39	Beginner Level	0.21	3.5	3/6/2016
931626	Learn to Trade With Fibonacci Tools	30	Paid	252	45	30	Beginner Level	0.86	4.0	8/17/2016
803664	How to invest in Gold	50	Paid	249	14	39	All Levels	0.3	2.5	6/14/2016
871358	Financial Modeling and Valuation: Complete Beginner to Pro	50	Paid	249	46	28	Beginner Level	0.76	5.0	6/20/2016
504620	Mortgage Acceleration	20	Paid	247	2	17	Intermediate Level	0.09	1.5	8/21/2015
657130	Trading Mindset, and Three Steps To Profitable Trading	20	Paid	246	8	24	All Levels	0.33	1.5	11/2/2015
514844	Contabilidad Financiera: Conoce el Lenguaje de los Negocios.	20	Paid	244	13	21	All Levels	0.2	2.5	6/16/2015
662318	Learn Quickbooks to maintain books properly	20	Paid	241	5	26	All Levels	0.2	2.5	11/9/2015
155616	4. Ordinary Simple Annuities: The Basics	20	Paid	237	1	17	All Levels	0.45	1.5	1/31/2014
304000	Financial Modelling for entrepreneurs	20	Paid	232	7	17	Beginner Level	0.85	1.0	9/20/2014
1196728	From 0 to 1: Investments and Portfolio Theory	50	Paid	230	0	22	All Levels	0.18	4.5	5/1/2017
843854	The Complete Guide to Professional Trading with Elliott Wave	115	Paid	228	49	43	All Levels	0.78	4.5	5/11/2016
507600	Stock Trading Strategies Using a D.A.R.T.	20	Paid	227	3	5	All Levels	0.39	1.0	5/26/2015
73044	CFA Level I Foundation: Introduction to Financial Reporting	50	Paid	226	5	13	Beginner Level	0.21	5.5	8/5/2013
598722	Build, Grow, and Protect Your Assets: A Step-by-Step Guide	195	Paid	226	26	26	Beginner Level	0.3	3.5	9/23/2015
1023650	Financial Modeling for Professionals in 1 Day!	200	Paid	226	12	29	All Levels	0.02	4.5	12/5/2016
172298	8. Amortization Schedules	20	Paid	225	1	5	Beginner Level	0.28	1.0	3/19/2014
801702	Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!	195	Paid	225	41	33	All Levels	0.07	5.0	3/30/2016
702278	The Big Volatility Short: The Best Trade On Wall Street!	200	Paid	224	35	16	All Levels	0.66	1.5	4/25/2016
1196816	From 0 to 1: Bond Theory and Valuation	50	Paid	223	2	29	Beginner Level	0.55	4.0	5/2/2017
964828	Forex Trading - Learn An Effective Forex Trading Strategy	95	Paid	223	34	16	All Levels	0.74	1.5	12/14/2016
746366	Financial Statements: Learn Accounting. Unlock the Numbers.	40	Paid	222	12	35	All Levels	0.34	3.0	2/17/2016
81064	Easy Forex and Futures Trading	100	Paid	218	5	66	All Levels	0.71	14.5	12/31/2013
831940	Fundamentals of Accounting for Business Owners	20	Paid	217	0	47	Beginner Level	0.3	2.5	2/6/2017
363058	Technical Trading and Investing Made Easy	40	Paid	217	7	27	All Levels	0.89	1.5	12/24/2014
380542	Day Trading in Stocks: Strategies for Beginner Investors	50	Paid	217	19	9	All Levels	0.8	2.0	1/8/2015
986034	Technical Analysis Using Elliott Wave Theory	60	Paid	217	7	16	Beginner Level	0.81	1.0	11/1/2016
429952	The Complete Financial Model Builder Course-Build 7 Models	75	Paid	214	20	88	Beginner Level	0.55	9.0	3/19/2015
235112	Forex - Catch the Big Market Moves in Forex	20	Paid	212	25	14	All Levels	0.3	1.5	6/2/2014
38456	Essential Options: Strategies for Mastering the Stock Market	50	Paid	211	9	27	All Levels	0.47	5.0	3/6/2013
304424	Numbers for the Business Plan	20	Paid	210	1	12	All Levels	0.25	1.5	9/22/2014
902888	Investment Portfolio Analysis with Python	50	Paid	209	13	37	Beginner Level	0.18	7.0	7/13/2016
822808	Tax Strategies of the Wealthy	195	Paid	207	19	11	Beginner Level	0.94	1.5	4/29/2016
148028	Become a Career Day Trader: Asian-Pacific Futures Markets	20	Paid	207	8	30	All Levels	0.94	3.5	1/27/2014
835212	The Fundamentals Of Finance For Non-Finance Professionals	40	Paid	206	3	7	Beginner Level	0.94	1.5	5/18/2016
593962	Stock Fundamental Analysis with Excel	50	Paid	206	13	50	Beginner Level	0.94	10.0	9/15/2015
158140	9. Sinking Funds	20	Paid	205	1	5	All Levels	0.94	1.0	2/11/2014
990440	My Forex Strategy that win consistently over and over	200	Paid	204	23	9	All Levels	0.94	1.5	10/29/2016
742106	Credit Risk Analysis	20	Paid	194	24	19	Beginner Level	0.94	3.5	1/28/2016
1128662	Volatility Trading Analysis with R	50	Paid	190	13	45	All Levels	0.94	6.0	3/6/2017
42146	Advanced Finance and Accounting for Startups	40	Paid	188	7	48	Expert Level	0.5	6.5	2/27/2014
306360	How to Read Financial Statements: Build Financial Literacy.	25	Paid	188	10	20	All Levels	0.6	1.5	12/19/2014
521952	Ultimate Guide To Trading Engulfing Candlestick Strategy	200	Paid	185	36	25	All Levels	0.3	2.5	10/25/2016
902150	Learn Global Macro Trading & Investing for Retail Investor	75	Paid	178	16	27	All Levels	0.07	1.5	7/15/2016
850294	The Everyday Investor: Building Wealth with Venture Capital	20	Paid	176	2	12	All Levels	0.91	2.5	6/7/2016
323916	Learn How To use Channels to find amazing Forex Entries	45	Paid	172	48	15	All Levels	0.29	1.0	5/24/2017
179978	How to Make IT Work Successfully in Capital Markets	50	Paid	171	8	21	All Levels	0.44	3.0	3/11/2014
166842	6. Annuities Due and Deferred	20	Paid	170	0	16	All Levels	0.76	1.5	2/24/2014
35131	Introduction to Small Business Accounting Training Tutorial	25	Paid	168	9	75	Beginner Level	0.76	3.5	1/9/2013
331600	Learn Bookkeeping From Scratch	20	Paid	168	2	21	All Levels	0.76	3.0	11/5/2014
1022796	Trading for winning	200	Paid	168	7	27	All Levels	0.76	2.0	1/23/2017
233294	Financial Translation	20	Paid	167	6	29	All Levels	0.76	1.5	6/11/2014
469526	Trading Biotech Stocks - Understanding the Healthcare Sector	55	Paid	166	17	16	All Levels	0.76	1.5	4/24/2015
941520	Financial Accounting For Beginners	60	Paid	164	3	22	All Levels	0.76	1.5	9/25/2016
764010	Learn to Trade Forex Naked Price Action Wammie Trade	40	Paid	159	16	13	Expert Level	0.76	1.0	2/17/2016
138560	Credit Repair from a Financial Institution	20	Paid	157	13	9	Intermediate Level	0.76	2.5	1/14/2014
832410	Stock Technical Analysis with Excel	50	Paid	156	16	41	Beginner Level	0.76	7.0	4/28/2016
73046	CFA Level I Foundation Course: Introduction to Quants	50	Paid	155	4	11	All Levels	0.76	5.0	8/5/2013
929526	Learn to trade Candlestick Patterns	20	Paid	155	23	22	All Levels	0.76	1.5	8/16/2016
665866	Investment Portfolio Analysis with Excel	50	Paid	154	7	39	All Levels	0.76	9.0	11/12/2015
828596	Global Macro Investing - Take Control Of The World's Markets	30	Paid	153	41	27	All Levels	0.76	2.0	5/16/2016
73030	Get to grips with the CFA calculator	20	Paid	153	8	14	All Levels	0.76	1.5	8/5/2013
467238	Advance Technical Analysis	50	Paid	152	6	14	Beginner Level	0.76	3.5	4/8/2015
696342	FOREX: From Zero To Hero	150	Paid	152	27	26	Beginner Level	0.55	3.0	2/7/2017
972126	Forex Trading Masterclass - Learn To Trade Better	200	Paid	152	7	30	All Levels	0.07	3.0	10/9/2016
1021104	Aprenda a Investir seu Dinheiro	85	Paid	150	28	19	All Levels	0.08	2.5	1/20/2017
892446	Visualizing Data	40	Paid	149	2	63	Intermediate Level	0.8	6.5	7/22/2016
73898	CFA Level I Workshop 1: Ethics and Quantitative Methods	20	Paid	147	4	5	Beginner Level	0.8	1.0	8/12/2013
98706	Stock Market for Beginners. Learn to trade	35	Paid	143	15	42	Beginner Level	0.94	3.5	10/3/2013
247940	Monetizing Your Website: How to Add Cost-Per-Action (CPA)	35	Paid	142	4	18	All Levels	0.78	1.0	6/30/2014
74004	CFA Level I Workshop 4: Fixed Income and Equity	20	Paid	139	3	6	Intermediate Level	0.98	1.5	8/12/2013
1001010	Forex Trading: Strategia Correlazione EUR/GBP vs GBP/USD	50	Paid	137	39	27	Beginner Level	0.41	1.5	11/10/2016
322332	Learn To Invest In 7 Steps	50	Paid	137	14	21	Intermediate Level	0.7	3.0	3/29/2015
324656	Forex Trading	95	Paid	136	14	25	Beginner Level	0.11	4.5	11/18/2014
850726	Forex trading with binary options	25	Paid	136	28	21	All Levels	0.48	3.0	5/16/2016
202290	Stock Market Mastery	20	Paid	135	2	25	All Levels	0.3	7.5	6/8/2014
518886	MQL4 Tutorial Golden Goose	20	Paid	135	5	12	All Levels	0.59	1.5	6/7/2015
334838	Economics - CFA Level 1 - 2014	20	Paid	135	20	24	All Levels	0.46	4.0	11/8/2014
768028	* An Integrated Approach to the Fundamentals of Accounting	200	Paid	134	14	123	All Levels	0.53	5.5	3/15/2016
1053462	Management Accounting A Complete Study	150	Paid	133	3	158	All Levels	0.96	17.5	12/29/2016
462474	Business Banking 101	25	Paid	132	3	14	All Levels	0.11	1.5	4/6/2015
676650	Corso introduttivo al trading profittevole	20	Paid	132	9	9	Intermediate Level	0.45	1.0	11/23/2015
281844	How to Pick Stocks	20	Paid	131	3	28	All Levels	0.74	1.5	9/15/2014
658764	Forex Management - Detailed Study for CA / CS / CFA Exams	50	Paid	131	2	38	All Levels	0.8	3.0	11/3/2015
796486	Super Fast Accounting - the fastest way to do your books	25	Paid	129	21	8	Beginner Level	0.8	0.566666667	3/18/2016
130366	Trading: High-ROI Trading	190	Paid	126	20	47	All Levels	0.8	12.5	2/5/2014
73938	CFA Level I Workshop 2: Financial Reporting & Analysis I	20	Paid	126	2	5	Intermediate Level	0.8	1.0	8/12/2013
56058	Surpassing Your Kickstarter Goals	30	Paid	124	7	12	All Levels	0.8	1.0	5/24/2013
607876	Mastering Candlestick Charting : High Probability Trading	50	Paid	123	16	35	All Levels	0.8	2.0	9/22/2015
343818	Understanding The Stock Market: For Beginners	25	Paid	122	2	36	All Levels	0.8	7.5	11/18/2014
881062	Options Basics & Trading With Small Capital! - Level 1	30	Paid	120	17	19	All Levels	0.8	2.0	7/26/2016
552058	Analyze Real Estate Investments | Financial Modeling	20	Paid	120	18	21	Beginner Level	0.8	2.0	7/21/2015
59725	Small Business and Managerial Accounting Training Tutorial	20	Paid	117	3	71	All Levels	0.8	3.5	6/19/2013
177214	An Introduction to Management of Portfolios (MoP)	20	Paid	117	15	6	All Levels	0.8	1.5	3/6/2014
64739	Professional Risk Manager (PRM) Certification: Level 1	50	Paid	116	10	51	Beginner Level	0.8	24.0	7/23/2013
288256	Trade Stocks, Forex & Financial Markets like a Professional	20	Paid	116	6	12	Beginner Level	0.8	3.0	8/28/2014
153926	BITCOIN VISUALLY. Part I.	50	Paid	115	6	31	Beginner Level	0.8	4.0	3/16/2014
1222836	Case Studies in Macro Economics	50	Paid	114	1	22	Intermediate Level	0.73	4.0	5/25/2017
560218	Introduction to Financial Statements	40	Paid	112	1	14	All Levels	0.47	1.5	8/16/2015
129274	Aprende a Ganar Dinero en la Bolsa	30	Paid	112	16	42	Beginner Level	0.82	4.0	12/11/2013
869652	Ethereum Course for Investors	40	Paid	111	20	11	All Levels	0.8	1.0	6/9/2016
74016	CFA Level I Workshop 5: Corp Finance, Quants II & Derivative	20	Paid	110	1	5	Beginner Level	0.76	1.0	8/12/2013
258954	CFA Level 1 - Derivatives	30	Paid	110	6	25	All Levels	0.22	4.0	7/21/2014
557208	Accounting - Basic Costing	40	Paid	108	2	37	All Levels	0.15	3.5	8/4/2015
466558	Bonds For Beginners - A Guide To The Bond Markets	20	Paid	106	14	24	All Levels	0.34	0.566666667	4/20/2015
772480	Learn to Trade Forex Big U-Turn Trade	50	Paid	106	13	12	All Levels	0.24	1.0	2/24/2016
666254	Curso Avanzado de Trading	125	Paid	106	11	100	All Levels	0.84	20.5	11/28/2015
501384	Essentials Of Swing Trading Stocks	20	Paid	105	9	5	All Levels	0.33	1.0	6/3/2015
262818	Simple Options Trading System	35	Paid	104	2	16	Intermediate Level	0.52	1.5	7/31/2014
544556	Stock Trading: Insider Tips For Determining Market Direction	95	Paid	104	1	11	All Levels	0.43	1.0	7/7/2015
1039442	How To Trade RSI Pullback Strategy: Entry To Exit (Forex)	150	Paid	104	10	21	Beginner Level	0.0	2.0	2/17/2017
612528	Corporate Finance and Alternative Investment for CFA L1	20	Paid	103	3	27	Beginner Level	0.88	4.5	9/17/2015
689868	The Binary Institute -  Binary Options Trading Course	200	Paid	103	25	12	Beginner Level	0.9	2.5	12/14/2015
903326	CPA 10 COMPLETO	25	Paid	101	25	18	Beginner Level	0.02	5.0	8/10/2016
1223000	Innovators and innovation: Travel through time!	50	Paid	101	0	31	Beginner Level	0.11	6.0	5/25/2017
1050168	Forex Trading : Power Of Moving Averages	200	Paid	100	24	33	Beginner Level	0.78	4.0	1/2/2017
548044	Corporation Tax Returns UK	50	Paid	100	23	25	All Levels	0.11	2.0	7/23/2015
425338	Basics of Trading	40	Paid	99	17	27	Beginner Level	0.96	1.0	4/6/2015
498360	Trading For Busy People	50	Paid	99	12	26	All Levels	0.96	3.0	7/6/2015
980408	Introduction to the economics of public services regulation	80	Paid	98	35	69	Beginner Level	0.96	8.0	1/3/2017
725872	Certificate in MYOB AccountRight Premier 2017 Course	200	Paid	97	18	29	All Levels	0.96	3.0	3/10/2016
1088102	The Psychology of Trading	20	Paid	95	3	20	All Levels	0.96	1.0	2/2/2017
1170626	Start Trading Stocks Using Technical Analysis! Part 2	95	Paid	94	11	25	Expert Level	0.96	2.0	5/23/2017
380206	Stock Trading Essentials for Day Traders	100	Paid	94	15	9	All Levels	0.96	1.0	1/8/2015
929146	Learn Stock Options: Options Made Simple 101	35	Paid	93	13	49	All Levels	0.96	5.0	8/17/2016
412108	Trading Intradiario basado en Precio y Volumen	40	Paid	92	15	19	All Levels	0.96	1.5	2/18/2015
615204	Professional Bookkeeping & Accounting 2 - Bank Daybook	35	Paid	91	6	36	Beginner Level	0.96	2.0	11/1/2015
581598	Commodity Futures Day Trading Strategies	95	Paid	91	5	28	All Levels	0.96	5.0	8/28/2015
1051430	Intermediate Accounting 1: Easy. Fast. Simple!	200	Paid	90	12	35	Intermediate Level	0.96	2.5	12/29/2016
974954	Numeracy skills in business and everyday life:Think and Deal	20	Paid	90	4	15	Beginner Level	0.8	0.633333333	10/11/2016
742142	Learn the Forex Naked Price Action Pogo Trade	60	Paid	89	4	10	All Levels	0.88	1.0	2/10/2016
1167536	Learn to Trade Forex - from Beginner to Professional	195	Paid	89	7	64	All Levels	0.95	12.5	4/6/2017
900472	How To Earn Some Bitcoin Every Time You Use A Search Engine	20	Paid	89	23	10	Expert Level	0.37	1.0	7/9/2016
73860	Financial Risk Manager (FRM) Certification: Level I	50	Paid	87	25	113	Beginner Level	0.1	24.0	10/26/2013
562668	Financial Accounting Made Easy for All	20	Paid	87	22	86	All Levels	0.34	4.0	9/1/2015
971110	The Truths about (in)secure Retirement	200	Paid	86	6	32	All Levels	0.3	4.5	10/3/2016
65802	Financial Risk Manager (FRM) Certification: Level II	50	Paid	86	7	87	All Levels	0.4	47.0	7/24/2013
273448	Learn How to Profit In Forex With Market Rhythms	20	Paid	85	5	17	Beginner Level	0.95	1.5	8/2/2014
94532	Beginner Financial Analysis: Invest Like Warren Buffett	50	Paid	83	4	19	Beginner Level	0.82	0.683333333	3/10/2014
541824	FX Commodity Chart Trading Patterns for Success	50	Paid	83	10	15	All Levels	0.41	2.5	7/19/2015
774570	Professional Bookkeeping & Accounting 4:Trial Balance & More	35	Paid	83	8	21	Beginner Level	0.17	1.0	3/12/2016
729128	Professional Bookkeeping and Accounting 3: Double Entry	35	Paid	81	8	33	Beginner Level	0.99	1.0	1/21/2016
360916	Hot Trading Investing Strategy: ETF and Futures	50	Paid	80	10	13	All Levels	0.07	2.5	12/8/2014
927442	Learn the Foundations of Stocks and Options	50	Paid	80	18	63	Intermediate Level	0.48	7.5	8/11/2016
528104	Stock Trading Strategies: Profitable Trading in 7 Days.	50	Paid	80	10	27	All Levels	0.89	5.5	6/16/2015
248338	Introduction to Day Trading	50	Paid	79	5	36	Intermediate Level	0.96	1.0	9/5/2014
501502	Learn Financial Accounting Different	20	Paid	79	1	58	All Levels	0.34	6.0	5/24/2015
168358	Basel II	50	Paid	78	6	57	Beginner Level	0.24	3.5	3/6/2014
700080	Budgeting for Business	40	Paid	78	22	25	Intermediate Level	0.78	2.5	1/11/2016
19653	Accounting Skills for Managers	20	Paid	78	3	10	Intermediate Level	0.78	1.5	6/27/2012
815672	Finanzas Personales para Vivir Libre de Deudas	75	Paid	76	13	77	Beginner Level	0.28	6.0	4/27/2016
931588	Learn to trade Chart Patterns	20	Paid	75	8	23	Intermediate Level	0.15	2.0	8/17/2016
812798	Value Investing and Stock Market Fundamentals	195	Paid	74	8	17	All Levels	0.32	3.0	4/7/2016
43778	Buying, Selling, and Storing Precious Metal	20	Paid	74	1	14	Beginner Level	0.76	1.0	2/27/2013
753610	Trading mit kleinen Konten - Grundlagen die du kennen musst	80	Paid	74	4	20	All Levels	0.76	3.5	3/29/2017
322118	IFRS Financial Reporting	55	Paid	72	9	15	Beginner Level	0.76	3.5	10/24/2014
255046	Investments and Financial Markets	40	Paid	71	3	19	Beginner Level	0.76	1.5	7/22/2014
74028	CFA Level I Workshop 6: Alternatives, PM and Economics	20	Paid	71	1	5	All Levels	0.76	1.0	8/12/2013
73962	CFA Level I Workshop 3: Financial Reporting & Analysis II	20	Paid	71	1	5	All Levels	0.76	1.0	8/12/2013
193916	How to be A High Performance Insurance Broker Part 2	40	Paid	70	3	15	All Levels	0.76	2.0	4/6/2014
1101382	Binary Options Masterclass	200	Paid	70	11	16	Beginner Level	0.76	2.0	2/13/2017
64173	Trading: How Transformative Learning Drives Expertise	30	Paid	69	2	16	Beginner Level	0.74	1.0	7/15/2013
509512	Forex For Beginners - A Guide To Currency Trading	20	Paid	68	10	23	Beginner Level	0.81	0.5	5/25/2015
1046940	Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex)	200	Paid	66	12	19	All Levels	0.76	2.0	5/1/2017
469848	Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern	30	Paid	66	16	11	Beginner Level	0.98	1.0	4/9/2015
538560	Stocks For Beginners - A Guide To Investing	20	Paid	64	15	14	Beginner Level	0.5	1.0	7/17/2015
1189592	Learn How To Successfully Trade Forex: In 5 Simple Steps	95	Paid	64	7	44	Beginner Level	0.55	8.5	5/3/2017
1178820	Aprenda a Investir no Tesouro Direto Passo a Passo	35	Paid	62	10	19	All Levels	0.12	1.0	4/25/2017
1078520	Internal Controls - Design, Implementation and Monitoring	195	Paid	62	6	27	Expert Level	0.28	6.5	3/20/2017
1233350	Bitcoin Profits for Beginners	100	Paid	61	18	30	Beginner Level	0.02	1.5	6/9/2017
302456	Bookkeeping Made Simple	40	Paid	61	16	22	Beginner Level	0.3	2.5	7/16/2015
537748	What is Bitcoin	20	Paid	61	3	27	Beginner Level	0.78	5.0	7/9/2015
427040	Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben	20	Paid	59	11	7	Beginner Level	0.78	1.5	2/25/2015
1225564	Short Straddles - Exploit Earnings Option Volatility Crush	60	Paid	59	8	7	Beginner Level	0.78	0.583333333	5/24/2017
572992	Investing: How to Fix Hidden Flaws Inside Your Portfolio	195	Paid	58	8	14	All Levels	0.78	1.0	12/3/2015
867440	Bitcoin: el futuro del dinero, hoy	200	Paid	57	22	19	All Levels	0.78	3.0	6/6/2016
1151398	Trading Forex - Trader avec les figures harmoniques	90	Paid	57	11	23	All Levels	0.88	2.0	3/31/2017
1041522	Forex Trading :RSI Indicator-A Secret Weapon	95	Paid	57	13	14	All Levels	0.88	1.5	12/21/2016
619786	Profit During Crashing Markets: A Step-by-Step Guide	195	Paid	57	11	18	Intermediate Level	0.88	1.0	5/16/2016
1209556	Hedge Fund Trading Systems Part Two - Stocks & ETFs	200	Paid	56	10	23	All Levels	0.88	2.5	5/16/2017
407658	Read financial statements as a stock investor	20	Paid	56	8	18	All Levels	0.88	2.0	7/10/2015
65110	Professional Risk Manager (PRM) Certification: Level 3	50	Paid	55	5	22	All Levels	0.88	12.5	7/23/2013
788756	Professional Forex Strategy+2 weeks for FREE trading alerts	95	Paid	55	9	15	All Levels	0.88	1.0	3/29/2016
725658	FOREX : LearnTo Trade the Improved ( Advanced ) Patterns	75	Paid	55	2	27	Beginner Level	0.88	5.5	1/13/2016
1224262	Introduction to Futures Trading and Live Trade Demonstration	60	Paid	54	4	6	All Levels	0.88	0.716666667	5/24/2017
843536	Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND	120	Paid	54	11	12	Beginner Level	0.88	0.6	12/5/2016
894336	Master The Psychology of Forex & Binary Options Trading	20	Paid	53	16	7	Beginner Level	0.88	1.0	7/4/2016
986272	Hedge Fund Trading Systems For Stocks - Part One	200	Paid	52	8	21	All Levels	0.88	1.5	10/29/2016
1225674	The Advantages of ETF Options and Index Options Trading	60	Paid	52	3	9	All Levels	0.88	1.0	5/23/2017
1225686	Learn Options on Futures for Hedging Options and Stocks	60	Paid	51	2	6	All Levels	0.88	0.7	5/23/2017
1107954	Day trading strategy for all level, with 72% success rate	95	Paid	51	9	15	All Levels	0.88	0.533333333	3/2/2017
425126	Year-end QuickBooks Procedures	20	Paid	51	2	10	All Levels	0.88	2.0	2/19/2015
917172	Forex - Trade Gartley with Precision - Complete Strategy	20	Paid	50	1	23	All Levels	0.88	1.5	7/29/2016
714188	Fixed Income Valuation and Analysis, CFA L2	20	Paid	50	6	12	All Levels	0.88	3.0	1/4/2016
548764	ACCA FA1 Recording Financial Transactions	50	Paid	49	8	27	Intermediate Level	0.88	3.5	7/14/2015
475912	Master The Stock Market with practice	35	Paid	49	10	42	All Levels	0.88	2.0	5/15/2015
302468	How to read a Profit & Loss Account and Balance Sheet	20	Paid	49	10	13	All Levels	0.88	2.0	9/22/2014
1172370	Mit Finanzwissen zu besserem Unternehmertum	50	Paid	49	3	23	Expert Level	0.95	3.0	5/10/2017
1193056	Trader sur le Forex avec Ichimoku	90	Paid	48	12	18	Beginner Level	0.95	2.5	5/5/2017
756520	Exam 1 Review - Managerial Accounting (U of H)	30	Paid	47	9	22	All Levels	0.95	2.0	2/11/2016
476880	Financial Model Fundamentals-Learn the Essential Skills	75	Paid	47	5	27	Intermediate Level	0.95	2.5	6/1/2015
851288	Smart Trading Techniques for Safe & Consistent Weekly Result	100	Paid	46	11	24	Beginner Level	0.95	2.5	5/24/2016
575476	Forex trading made simple	100	Paid	45	4	31	Beginner Level	0.95	1.5	9/25/2015
777276	Financial Accounting Part I - Passing the Class	20	Paid	45	10	47	All Levels	0.95	4.5	6/29/2016
1107904	Financial Reporting A Comprehensive Study	50	Paid	45	1	72	Beginner Level	0.95	8.0	2/9/2017
332690	Introduction to Trade Theory (Technical Analysis) For Stocks	20	Paid	45	4	6	Beginner Level	0.11	1.0	11/24/2014
315716	15 Mandamientos para ganar dinero en Bolsa	20	Paid	45	2	49	Beginner Level	0.96	8.5	10/14/2014
460652	Financial and Business Simulation with Microsoft Excel	20	Paid	44	5	8	All Levels	0.79	0.516666667	3/29/2015
410196	DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise	20	Paid	44	3	8	All Levels	0.94	1.0	3/26/2015
994666	Intro to Impact Investing	200	Paid	44	4	12	Beginner Level	0.18	0.533333333	11/8/2016
28172	Practical Trading on Financial Futures & Options Markets	50	Paid	43	0	25	Beginner Level	0.1	4.0	11/12/2012
25794	How To Crowdfund	30	Paid	43	6	17	All Levels	0.76	1.5	10/2/2012
806122	Learn and Master the Basics of Finance	20	Paid	43	17	39	All Levels	0.11	3.0	9/25/2016
953490	TopTrader Academy - Complete Options Course	150	Paid	42	1	11	Beginner Level	0.22	3.0	9/13/2016
417088	Do Your Own Accounts	35	Paid	42	2	13	Beginner Level	0.76	1.5	2/13/2015
773060	Forex: Economic News Trading	25	Paid	42	14	11	Intermediate Level	0.81	0.683333333	2/29/2016
65105	Professional Risk Manager (PRM) Certification: Level 2	50	Paid	41	1	55	All Levels	0.69	7.5	7/23/2013
1113442	Beginners Chart Patterns Trading for Penny Stocks	200	Paid	40	7	26	All Levels	0.93	1.5	2/22/2017
479496	Basic Technical Analysis	50	Paid	40	1	27	All Levels	0.93	2.5	8/5/2015
824034	Technical Analysis: Understanding Price Action	45	Paid	39	6	37	Beginner Level	0.93	3.0	8/26/2016
1095700	Using Xero for your bookkeeping needs do beautiful business	95	Paid	39	6	28	All Levels	0.93	1.0	2/27/2017
895030	Forex - Price action Reversal Strategy	20	Paid	38	6	16	All Levels	0.93	1.0	7/4/2016
754524	Fundraising Success: The Art & Science of Major Gifts	50	Paid	38	9	25	All Levels	0.98	2.5	5/27/2016
65113	Professional Risk Manager (PRM) Certification: Level 4	50	Paid	38	7	17	Beginner Level	0.98	8.0	7/23/2013
1031696	Introduction to Accounting - Analyzing Financial Statements	60	Paid	37	15	12	Beginner Level	0.98	1.0	12/13/2016
607362	Accounting 101-Master Class for Understanding Business	20	Paid	37	2	43	All Levels	0.98	2.5	10/10/2015
370440	Bitcoin For Beginners	50	Paid	37	3	22	All Levels	0.98	4.0	12/29/2014
