course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	Rating	content_duration	published_timestamp_date
326428	Learn Piano Scales: Play any song in any key! Like Pro's do	50	paid	1720	9	26	Beginner Level	0.07	2.5	10/29/2014
993510	Piano Technique Exercises Vol.1	50	paid	1674	4	24	Intermediate Level	0.81	1	1/25/2017
888698	Piano Playing: Reading and Playing Classical Tunes Vol.II	40	paid	1638	3	17	Intermediate Level	0.94	1.5	6/28/2016
670376	Piano Tutorial : Ludovico Einaudi - Una Mattina	0	free	1631	23	6	All Levels	0.26	0.733333333	11/23/2015
1217408	Drums for Beginners	0	free	1618	4	15	All Levels	0.55	3	6/19/2017
396238	Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy! 	100	paid	1605	19	52	All Levels	0.96	2	2/13/2015
1010274	Drumming Accelerator: How To Get The Best Start Possible	200	paid	1594	4	34	Beginner Level	0.11	1.5	4/18/2017
1170074	#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key	75	paid	1593	1	41	Beginner Level	0.47	1	4/12/2017
195576	Learn To Play The Drums Without A Drum Kit	25	paid	1589	52	39	All Levels	0.89	2	6/27/2014
242382	Learn Beethoven's Fur Elise on Piano	20	paid	1582	11	6	All Levels	0.1	0.483333333	6/13/2014
515262	Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs	50	paid	1548	10	20	Beginner Level	0.28	2	9/24/2015
995562	Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords	50	paid	1541	14	42	All Levels	0.89	1	10/29/2016
464844	Discover Classical Guitar Level 1	25	paid	1513	38	19	Beginner Level	0.88	1.5	6/21/2015
104304	Learn To Play The Piano Using Pop, R&B and Gospel Chords	50	paid	1504	15	14	All Levels	0.71	0.683333333	10/15/2013
971962	Learn Guitar: Zero to Guitar Fingerpicking in 30 days	50	paid	1495	26	36	All Levels	0.78	2.5	12/28/2016
631416	Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas	80	paid	1474	10	102	Beginner Level	0.43	2	10/20/2015
801486	Playing Piano:  Popular Pieces Vol. II	150	paid	1472	4	24	Beginner Level	0.3	1.5	3/31/2016
917432	The Professional Bass Masterclass	200	paid	1449	136	88	All Levels	0.68	7	10/24/2016
372416	Piano: Learn 48 chords in 1 hour,  and always remember how	120	paid	1424	71	16	All Levels	0.48	1.5	12/28/2014
1041176	Fun Beginner Ukulele Course	55	paid	1409	41	17	Intermediate Level	0.69	1.5	12/21/2016
384928	101 Blues riffs - learn how the harmonica superstars do it	200	paid	1350	65	55	All Levels	0.55	6.5	1/4/2015
710420	Step by Step Tabla Course- Indian Drums	20	paid	1337	17	21	All Levels	0.4	1	1/18/2016
640496	Teaching Music : Start teaching an instrument successfully.	30	paid	1337	5	18	All Levels	0.55	1.5	10/16/2015
902474	CAGED Pentatonic System for Guitar - Level 1	45	paid	1329	52	35	Beginner Level	0.96	1.5	7/28/2016
455054	Ninja Chord Changes - Master your guitar chord changes	30	paid	1327	11	13	Intermediate Level	0.96	1.5	3/29/2015
830568	5 Exotic Guitar Scales and How to Use Them Effectively	50	paid	1319	101	21	All Levels	0.15	1	8/9/2016
535650	Accelerate Your Guitar Learning With Metal Techniques	20	paid	1305	25	68	Beginner Level	0.32	6.5	8/18/2015
101498	Blues Guitar Lessons - From Texas To Carolina	20	paid	1297	12	9	Beginner Level	0.99	2.5	10/13/2013
648628	Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells	80	paid	1284	6	99	Beginner Level	0.96	2	10/26/2015
112314	Acoustic Blues Guitar Lessons	125	paid	1284	136	40	All Levels	0.78	12.5	11/28/2013
606494	The 80/20 Beginner Guitar Course	50	paid	1269	27	51	All Levels	0.88	3	4/28/2016
660460	Piano for Complete Beginners: Learn your first song today!	40	paid	1268	10	30	Beginner Level	0.75	1	11/10/2015
1009802	Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise	50	paid	1249	6	69	All Levels	0.34	1.5	11/14/2016
27681	Piano Improvisation from Day One	20	paid	1249	37	21	Beginner Level	0.19	3	3/1/2013
42251	Blues and Advanced Guitar Lessons	85	paid	1235	46	131	Beginner Level	0.01	7.5	6/10/2013
692658	Easy to play Christmas Songs for Guitar	100	paid	1229	8	11	Intermediate Level	0.15	0.5	12/12/2015
993134	Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds	60	paid	1227	2	26	Beginner Level	0.57	0.633333333	10/25/2016
550842	16 Guitar Chords to Jam With - (Beginner - Intermediate)	20	paid	1224	19	20	All Levels	0.34	1	7/10/2015
902476	CAGED Pentatonic System for Guitar - Level 3	45	paid	1224	17	32	Intermediate Level	0.72	1.5	9/28/2016
920194	CAGED Pentatonic System for Guitar - Level 2	45	paid	1220	13	26	Beginner Level	0.34	1.5	8/26/2016
174562	Learn to Play Saxophone: Beginner to Pro in Under Four Hours	50	paid	1213	158	77	Beginner Level	0.55	5	3/3/2014
997470	"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords"""	50	paid	1204	8	56	Beginner Level	0.78	1.5	10/30/2016
515260	Guitar: Master The Guitar Fretboard In 6 Easy Steps	55	paid	1203	26	10	All Levels	0.76	1	10/12/2015
972704	How to play Contemporary Piano	25	paid	1200	35	10	Beginner Level	0.26	0.6	10/4/2016
40495	World's Fastest Piano Method - The Piano Revolution!	95	paid	1199	58	31	Intermediate Level	0.33	2	2/18/2013
1033670	Beginner's Guitar Lessons - Crash Course for Busy Adults	50	paid	1194	9	29	All Levels	0.53	2	5/2/2017
647336	Country Guitar Fundamentals	50	paid	1174	39	23	Beginner Level	0.68	1.5	12/23/2016
149728	Learn Jazz Piano Today	50	paid	1167	66	44	All Levels	0.25	3	1/24/2014
1048188	Modern Country Guitar: Technique Booster	30	paid	1152	16	42	Beginner Level	0.35	2.5	1/26/2017
392958	Learn To Play The Drums	25	paid	1141	88	74	Beginner Level	0.3	8.5	5/28/2015
356060	Learn Piano #8:  Use Augmented Chord Sub & Whole Tone Scales	60	paid	1137	4	45	Beginner Level	0.34	1	2/23/2016
829962	Darbuka Drumming: Learn how to play the Darbuka Dounbek	0	free	1094	45	11	All Levels	0.2	1	4/23/2016
413182	Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key	95	paid	1064	11	110	Intermediate Level	0.96	2.5	2/7/2015
672894	Christmas Piano Songs For The Very Beginner Vol. I	40	paid	1060	3	15	Intermediate Level	0.2	1.5	11/22/2015
783292	Guitar Chord Riot! Learn to Play Guitar Like a Guitar Jedi	75	paid	1052	6	43	All Levels	0.07	0.5	3/11/2016
837722	Modal Theory for Guitar (Guitar Lessons from Lutz Academy)	50	paid	1039	29	9	All Levels	0.07	1.5	5/6/2016
1051856	Classical Guitar Essentials - The Basics Part 2	95	paid	1030	1	44	Intermediate Level	0.47	4.5	3/3/2017
670640	31 Day Guitar Challenge	40	paid	1029	22	32	Intermediate Level	0.09	3.5	11/30/2015
517366	Guitar for Beginners - Learn the Basics	20	paid	1026	13	19	All Levels	0.78	0.516666667	6/12/2015
552700	Your Second Course on Piano: Two Handed Playing	70	paid	1018	12	22	All Levels	0.84	5	10/26/2015
998100	Play Piano 4: Improvise on popular song Yesterday chords	50	paid	1018	4	63	All Levels	0.14	1.5	10/30/2016
1034080	The Circle of Fifths for Guitarists	50	paid	1018	2	5	Beginner Level	0.14	1.5	12/15/2016
566856	Learn Monster GODJ	0	free	991	29	12	Beginner Level	0.44	1	7/29/2015
344234	Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run	60	paid	973	8	74	Intermediate Level	0.83	2	2/1/2016
787686	Bluegrass Guitar Essentials: Webisodes 1 & 2	0	free	970	14	9	Beginner Level	0.96	1	3/20/2016
1240148	Learn all Piano Chords in all Piano Scales with logic	45	paid	969	2	17	All Levels	0.29	1	6/4/2017
184780	Learn to Play the Trumpet: Beginner to Pro Made the Easy Way	50	paid	966	157	145	Beginner Level	0.96	7.5	3/21/2014
574428	Fingerpicking Classics - Great songs played fingerstyle!	20	paid	953	11	13	All Levels	0.15	2	8/7/2015
1120410	#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key	75	paid	940	3	32	All Levels	1	0.616666667	2/21/2017
956102	Guitar Lessons for complete beginners - super simple and fun	20	paid	936	9	12	Beginner Level	0.44	0.666666667	9/12/2016
505126	Discover Classical Guitar Level 2	75	paid	927	35	123	All Levels	0.24	11.5	9/1/2015
1257976	Your First 10 Guitar Lessons - Learn how to play guitar	0	free	924	4	18	All Levels	0.72	1	6/29/2017
173776	Ultimate Blues Guitar Beginner Lessons	20	paid	922	57	90	Beginner Level	0.17	10.5	3/8/2014
708696	Instant Bodhran - part one; learn the basics of drumming now	30	paid	920	31	9	All Levels	0.06	1	1/12/2016
769270	Beginner Step by Step Keharwa Theka Tabla Course	20	paid	916	26	16	All Levels	0.4	0.666666667	2/22/2016
1253224	Pentatonic Scale Crash Course for Bass Guitar	0	free	898	6	24	Beginner Level	0.4	1	6/15/2017
403078	Percussive Fingerstyle Guitar	50	paid	886	43	74	Intermediate Level	0.57	1.5	2/2/2015
338926	Learn to Play Clarinet: Beginner to Pro in Under Five Hours	50	paid	877	93	88	All Levels	0.85	6	1/1/2015
692812	Play all major scales by ear - no notation required!	40	paid	868	8	62	All Levels	0.55	3.5	12/15/2015
412970	Classical Guitar Essentials - The Basics Part 1	65	paid	861	19	52	Beginner Level	0.11	4.5	5/4/2016
1116700	#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key	75	paid	850	3	43	All Levels	0.39	1	2/21/2017
560662	Instant Harmonica - how to get single notes in 5 easy steps	20	paid	835	10	7	All Levels	0.37	0.633333333	7/22/2015
663810	Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs	70	paid	834	3	35	All Levels	0.63	1	11/10/2015
1000966	Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords	50	paid	833	6	70	Beginner Level	0.07	1.5	11/3/2016
643970	Instant Harmonica - Christmas. Play Jingle Bells Part 1 now	20	paid	823	11	10	All Levels	0.07	0.7	12/11/2015
793234	Piano From Zero To Pro - Beginner Essentials To The Piano	70	paid	811	129	52	All Levels	0.07	3.5	3/16/2016
996888	Play Piano 3: Improvise Chords to Enchanted Evening by Ear	50	paid	809	5	57	All Levels	0.07	1.5	10/30/2016
552650	Beginner Piano	20	paid	776	79	89	Beginner Level	0.07	4	8/5/2015
656364	Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs	70	paid	769	10	33	All Levels	0.07	1	11/2/2015
661814	Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings	70	paid	747	5	28	All Levels	0.07	1	11/10/2015
657518	Cracking the Violin Code!	120	paid	746	82	40	Intermediate Level	0.07	5.5	11/17/2015
26648	Play Guitar and Understand Music Quick & Easy in 28 Days!	20	paid	738	6	64	All Levels	0.07	9.5	10/13/2012
182940	Modern Piano Lessons For Beginners	20	paid	736	6	46	Beginner Level	0.07	5	4/1/2014
206332	Rock Drumset Grooves: Level 1	20	paid	709	12	38	All Levels	0.07	2	9/2/2014
324224	Learn to Play the Flute: Beginner to Pro in Under Five Hours	50	paid	707	116	108	All Levels	0.07	7	10/29/2014
1000988	Play Piano 6 -Improvise on The Way We Were with Power Chords	50	paid	701	4	62	Beginner Level	0.07	1.5	11/3/2016
64585	Gospel Piano Essentials	30	paid	668	39	46	Beginner Level	0.07	11.5	7/11/2013
1254852	How to Play Piano - Your First Lesson!	0	free	662	7	13	All Levels	0.07	0.516666667	6/24/2017
585946	Beginner Guitar Lessons by Paul Gronow	50	paid	659	4	46	All Levels	0.07	3.5	3/2/2016
650836	Introduction to Ukulele 1	20	paid	630	25	27	Beginner Level	0.07	1	12/1/2015
564446	Instant Harmonica - play two Star Wars themes in 30 minutes	20	paid	605	21	11	Intermediate Level	0.07	0.7	7/28/2015
342398	Learn the Violin - No Music Experience Necessary!	120	paid	600	27	30	Beginner Level	0.07	3	9/2/2015
149716	"Learn to Play Fernando Sor's 'Study in B minor"",https://www.udemy.com/study-in-b-minor/,true,115,1403,5,9,Intermediate Level,43 mins,2014-01-27T20:58:16Z
398746,Piano: The Chord Based System - Learn To Play As The Pros Do"""	115	paid	595	20	33	Beginner Level	0.07	2	2/9/2015
301686	Super Beginner Guitar - start right, start awesome	30	paid	594	3	33	All Levels	0.07	2	11/26/2014
825186	Bossa Nova - Guitar for Beginners	20	paid	589	6	8	Beginner Level	0.07	1	4/19/2016
808292	Take your double bass drum technique to the next level	40	paid	584	7	196	All Levels	0.07	5.5	5/16/2016
365292	Play Sonny Terry style on Harmonica and dazzle your friends!	200	paid	582	49	51	Beginner Level	0.07	5.5	12/18/2014
1119610	Harmonica Jamz: The Only Course on Jammin' with Friends	60	paid	568	8	65	All Levels	0.07	5	3/21/2017
938260	Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion	100	paid	567	37	24	Beginner Level	0.07	1.5	8/29/2016
783778	Play Violin and Fiddle for beginners - it's fun  - Course 1	20	paid	560	8	9	All Levels	0.07	1	3/18/2016
140168	Learn to Play Tarrega, Bach, and Sor on Classical Guitar	195	paid	556	11	27	Beginner Level	0.07	4	1/27/2014
213532	How to speak Pianish (beginner level)	30	paid	545	5	10	All Levels	0.07	1	8/25/2014
563650	Instant Harmonica - play Scarborough Fair in 8 easy lectures	40	paid	543	4	12	Beginner Level	0.07	1	7/24/2015
624118	Music Fundamentals: Learn Beatmaking with Pen Tapping	200	paid	537	2	22	All Levels	0.07	2	11/13/2015
1200374	Strumming from scratch - Rhythm guitar lesson for Beginners	0	free	530	11	13	Beginner Level	0.07	2	5/4/2017
544234	Mike G's Beginner Drum Course: Part 1	35	paid	515	14	20	All Levels	0.07	3	11/1/2015
333046	The Ultimate Method for Learning Modern Piano & Keyboards	25	paid	512	3	151	All Levels	0.07	2.5	11/3/2014
578750	Learn 4 Vital things that will make your DRUM PLAYING EASIER	35	paid	510	1	8	All Levels	0.07	0.616666667	8/13/2015
347104	Learn to Play the Oboe: Beginner to Pro in Under Four Hours	50	paid	500	39	74	Beginner Level	0.07	5	1/1/2015
567558	Instant Harmonica - play Amazing Grace with grace and ease!	40	paid	496	6	14	Intermediate Level	0.07	1	8/1/2015
660690	Piano Building Blocks: Learn the 24 Most Common Chords	50	paid	492	10	17	Beginner Level	0.07	1.5	3/7/2016
1159988	Electric Guitar for Beginners - RockStarter Level 1	40	paid	491	5	29	Intermediate Level	0.07	2.5	3/30/2017
151027	"Introduction to Guitar 'A Course for Beginners"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z"""	40	paid	489	5	35	Beginner Level	0.07	4	10/26/2015
1193886	#12 Hand Coordination: Let your Hands dance with Ballad 9	75	paid	482	1	47	All Levels	0.07	1.5	4/26/2017
375830	Guitarra Desde Cero - PARTE 1	35	paid	480	12	123	All Levels	0.07	7	12/27/2014
1194244	How To Play Guitar - For Absolute Beginners	35	paid	478	3	18	Beginner Level	0.07	1	5/1/2017
411986	Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle	30	paid	478	3	31	All Levels	0.07	0.7	2/6/2015
925286	Play Piano To-day! - Beginner Piano Lessons For Busy People!	100	paid	476	16	91	Beginner Level	0.07	4	11/1/2016
755198	Rockabilly Guitar For Beginners	40	paid	475	125	36	Beginner Level	0.07	2	2/21/2016
602450	6 Must Know Tricks to Successful Solos	35	paid	469	38	30	All Levels	0.07	4	9/28/2015
263818	Learn to Play French Horn: Beginner to Pro Made the Easy Way	50	paid	460	27	131	Beginner Level	0.07	8	10/29/2014
831294	Make Your Own Ukulele	85	paid	452	5	23	Beginner Level	0.07	4.5	8/29/2016
1132694	Introduction to Gypsy Jazz Guitar	95	paid	452	10	18	Expert Level	0.07	2.5	5/14/2017
895244	CAGED System for Guitar (Guitar Lessons from Lutz Academy)	50	paid	450	15	7	Beginner Level	0.07	1.5	7/25/2016
1008054	Play Piano 7: Improvise on For All We Know in F Key by Ear	50	paid	438	3	77	All Levels	0.07	1.5	11/10/2016
199500	Play Autumn Leaves' falling notes on piano with no reading!	30	paid	438	10	12	All Levels	0.07	0.566666667	4/29/2014
589248	Instant Harmonica - play Somewhere Over the Rainbow now!	40	paid	431	2	11	All Levels	0.07	1	1/4/2016
374566	Learn to Play Percussion: Beginner to Pro made the Easy Way!	50	paid	425	7	192	Beginner Level	0.07	6	1/16/2015
561774	Instant Harmonica - play the great Irish tune Molly Malone!	20	paid	420	2	13	All Levels	0.07	1	7/23/2015
628798	Learn Piano with Beyer, 15 Minutes Challenge	65	paid	418	2	30	Beginner Level	0.07	3	7/21/2016
271652	How To Play The Djembe: For Beginners	30	paid	414	18	19	Beginner Level	0.07	1	11/11/2014
1186514	Learn to Play Harp: Beginners Course	0	free	408	7	10	All Levels	0.52	0.683333333	4/28/2017
897162	101 Awesome Rockabilly Guitar Licks	40	paid	407	64	33	All Levels	0.66	2.5	8/10/2016
131512	Inside Drum Technique	50	paid	406	10	25	All Levels	0.15	2	12/13/2013
371896	Learn to Play Trombone: Go From Beginner to Pro in No Time!	50	paid	402	47	123	All Levels	0.66	7.5	3/4/2015
769518	Instant Harmonica - play the groovy Valens La Bamba now!	20	paid	390	4	10	Beginner Level	0.39	0.733333333	2/22/2016
467408	How to play Djembe, Drums & Rhythm. Level 2	40	paid	390	14	36	Beginner Level	0.18	2	7/23/2015
41890	Beginners Guide to Playing Guitar - Step-by-step System	85	paid	384	25	98	All Levels	0.18	10.5	6/10/2013
601230	Guitar:Play 5 Easy Christmas Chord Progressions On Guitar	50	paid	383	4	9	All Levels	0.18	1	11/11/2015
475914	Chugging - it don't mean a thing if it ain't got that swing!	200	paid	382	21	25	Beginner Level	0.18	2.5	4/20/2015
446478	Learn basics of South Indian Carnatic Flute Step by Step	150	paid	380	113	49	Beginner Level	0.18	4	4/15/2015
180680	Master the Saxophone: Intermediate Instruction Made Simple!	50	paid	376	9	86	Beginner Level	0.18	5.5	3/17/2014
1196538	Piano Building Blocks: Learn Chord Additions & Variations	0	free	375	0	9	Intermediate Level	0.18	1	7/2/2017
264396	Learn How to Play the Violin - Violin Basics	20	paid	365	10	12	All Levels	0.18	0.533333333	8/13/2014
1007396	Play The Piano By Ear | Master Class, Learn By Doing	175	paid	362	38	27	All Levels	0.18	2.5	11/12/2016
245722	Painless Piano!	40	paid	353	1	30	All Levels	0.18	3.5	6/23/2014
519694	Discover the fun of Spoon playing, a beginners course	65	paid	353	13	25	All Levels	0.18	1	6/25/2015
1191088	Learn to play in the Key of G on any Bluegrass Instrument	0	free	349	3	36	Beginner Level	0.18	2.5	5/29/2017
638204	Playing Piano By Ear: Complete Guide for Aspiring Musicians	150	paid	346	26	59	All Levels	0.18	4.5	11/20/2015
854696	Instant Harmonica - play Amazing Grace + Ode to Joy now!	40	paid	341	7	23	Intermediate Level	0.18	1.5	6/17/2016
206986	Piano Lessons for Beginners Made Easy	25	paid	333	5	40	All Levels	0.18	3	5/28/2014
55569	Los 7 Acordes para Tocarlo Todo en un fin de semana	20	paid	332	23	42	All Levels	0.02	2	7/6/2013
953442	Blues School! A Course For Beginners in Blues Piano & Improv	120	paid	326	44	54	Intermediate Level	0.02	3	2/22/2017
71912	Have Fun with Beginner Blues Piano	75	paid	321	24	27	Beginner Level	0.02	2.5	8/5/2013
470472	Learn to Play Euphonium: Beginner to Pro in Under Five Hours	50	paid	305	39	108	Beginner Level	0.02	7	4/16/2015
664764	Mike G's Beginner Drum Course: Part 2	40	paid	305	0	23	Intermediate Level	0.02	2.5	3/10/2016
757284	Slide Guitar- Slide Soloing Essentials	50	paid	297	20	17	Intermediate Level	0.02	3	2/11/2016
100916	Blues Guitar Lessons - Blues Guitar - Robert Johnson	20	paid	297	7	7	Beginner Level	0.02	2.5	10/7/2013
729464	Instant Harmonica - play the groovy Beatles Yesterday today!	40	paid	295	7	14	All Levels	0.02	1	4/25/2016
812914	Beginner Guitar Lessons - Your Complete Foundation Course	60	paid	293	30	162	Intermediate Level	0.02	18.5	4/11/2016
185266	Master Trumpet Playing: Intermediate Instruction Made Simple	50	paid	292	18	130	Beginner Level	0.02	7	3/24/2014
398522	Learn the Violin - Scales and Fundamentals	80	paid	291	14	39	Beginner Level	0.02	3	10/28/2015
324226	Master Flute Playing: Intermediate Instruction Made Simple!	50	paid	288	15	100	All Levels	0.02	6	10/29/2014
861566	Instant harmonica - play Adele's wonderful 'Hello' today!	20	paid	284	3	12	Beginner Level	0.02	1	5/30/2016
214418	Piano Lessons For The Hip Hop Fan	20	paid	276	2	62	Intermediate Level	0.02	5.5	5/12/2014
147754	Guitar Technique Mastery: The Ultimate Chop Building Workout	20	paid	273	4	6	Beginner Level	0.02	1.5	1/16/2014
1266892	Getting Started with the Guitar in 5 Days	0	free	270	1	24	Beginner Level	0.02	1.5	7/3/2017
12214	Back 2 The Basics	50	paid	265	23	65	All Levels	0.02	3	7/19/2013
21080	Guitar Essentials	20	paid	261	1	18	Expert Level	0.02	1.5	5/7/2014
336446	Circular Breathing for musicians - practical skills	25	paid	261	4	17	Beginner Level	0.02	1.5	11/6/2014
147404	Guitar Fretboard Mastery for the Blues Guitarist	20	paid	257	6	5	Beginner Level	0.02	1	1/16/2014
592606	Spielend Klavier lernen mit Freude und Erfolg	100	paid	255	30	53	Intermediate Level	0.02	4	11/12/2015
759972	150 Rock Guitar Licks You MUST Know	45	paid	252	14	21	Intermediate Level	0.02	4.5	2/19/2016
80844	Beginner Guitar - 38 Easy Lessons You Needs to Get Started	40	paid	250	24	39	Intermediate Level	0.02	3	9/5/2013
504168	Learn Flute FAST!	45	paid	249	33	61	All Levels	0.02	4	6/2/2015
441996	Bones of the Blues - learn 4 cool tunes to expert level now!	200	paid	248	9	21	Beginner Level	0.02	2	3/9/2015
988678	Curso de piano 101 - Tocando partituras y acordes -	170	paid	245	26	93	All Levels	0.02	4.5	10/28/2016
103662	Introduction to Lead Guitar	20	paid	245	8	34	Beginner Level	0.02	1.5	11/26/2013
146450	A Year's Worth of Piano Lessons in One Weekend	20	paid	244	25	33	Beginner Level	0.02	6	4/30/2014
764534	Guitar Lessons - Learning The Neck - Fretboard Mastery	45	paid	239	30	49	All Levels	0.02	6	2/16/2016
277770	Electric Bass Right From The Start	100	paid	239	1	9	All Levels	0.02	0.666666667	3/14/2016
138336	Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment	25	paid	238	3	22	Beginner Level	0.02	1	2/19/2014
99946	Fingerpicking Blues Guitar Lessons - Bottleneck Guitar	20	paid	237	12	6	All Levels	0.02	1.5	10/8/2013
789820	Instant Harmonica - play Christmas + Birthday songs now!	40	paid	236	0	18	All Levels	0.02	1.5	5/18/2016
344348	Master the Clarinet: Intermediate Instruction Made Simple!	50	paid	232	11	97	All Levels	0.02	7	1/1/2015
373636	Master the Trombone: Intermediate Instruction Made Simple!	50	paid	231	7	110	Beginner Level	0.02	9	3/4/2015
214328	Piano Lessons for the R&B Fan	20	paid	228	2	64	Intermediate Level	0.02	8	5/13/2014
459804	Learn to Play the Tuba: Beginner to Pro in Under Five Hours!	50	paid	225	19	106	All Levels	0.02	6	4/15/2015
1048302	Learn Travis Picking From Scratch	40	paid	219	30	25	All Levels	0.02	1.5	1/1/2017
184324	Advanced Saxophone Studies - Learn to Master the Saxophone!	50	paid	215	5	80	Beginner Level	0.02	4	3/18/2014
589900	The 7 Day Guitar Method	20	paid	213	4	11	All Levels	0.02	2.5	10/26/2015
90132	Didgeridoo - from zero to HERO! Part Three. Advanced level.	35	paid	209	5	19	All Levels	0.02	1.5	10/10/2014
457206	Learn to Play Bassoon: Beginner to Pro in Under Four Hours!	50	paid	205	11	77	Beginner Level	0.02	5	4/15/2015
263672	Classical Guitar Finger-Picking: Right Hand Arpeggios	195	paid	200	11	19	All Levels	0.02	2	7/24/2014
760066	Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials	45	paid	198	21	15	Intermediate Level	0.39	2.5	2/12/2016
761584	Guitar Lessons - Soloing With Arpeggios - Essential Guide	45	paid	198	11	34	All Levels	0.11	5	2/13/2016
344180	Play the Jews Harp - instant skills for non musicians.	25	paid	196	16	35	All Levels	0.96	2.5	1/22/2015
665278	Walking Bass - Quick Start Guide	50	paid	193	20	31	Beginner Level	0.76	1	12/10/2015
933666	How to play in a local Irish music session with confidence	40	paid	193	5	8	All Levels	0.07	1	8/18/2016
42255	Old-Time Banjo for the Absolute Beginner	25	paid	192	21	17	All Levels	0.3	1.5	3/12/2014
647276	Acoustic Blues Guitar Lessons	75	paid	189	18	101	All Levels	0.04	4.5	1/10/2016
725906	Piano Lessons For Beginners: Learn Piano Quickly And Easily	75	paid	186	35	56	Beginner Level	0.54	3	2/5/2016
876396	Guitar Fretboard Secrets	55	paid	186	13	35	All Levels	0.54	2	12/1/2016
615226	Play Leyenda, Canarios, and Bach on Classical Guitar	195	paid	185	8	70	Beginner Level	0.76	7.5	11/5/2015
459888	Master the Tuba - Intermediate Instruction Made Simple!	50	paid	184	5	107	Beginner Level	0.23	8.5	4/15/2015
175278	How to Design Your Own Guitar	50	paid	181	34	32	Beginner Level	0.8	5	6/25/2014
198692	Acoustic Guitar After The Basics	45	paid	181	17	25	Intermediate Level	0.69	2.5	11/20/2014
820086	Bass Guitar Lessons For Beginners	95	paid	180	21	38	Beginner Level	0.55	2.5	4/26/2016
760300	Blues Guitar Lessons - Volume 2 - Slow Blues Essentials	45	paid	178	21	11	Intermediate Level	0.49	2	2/13/2016
459207	Master the Bassoon - Intermediate Instruction Made Simple!	50	paid	177	3	102	Beginner Level	0.11	7.5	4/15/2015
823494	Comment jouer du Pianoforte	100	paid	172	2	41	All Levels	0.2	3	5/2/2016
743634	Piano With Willie: Blues n' Boogie Vol. 1	40	paid	172	26	15	All Levels	0.75	2.5	4/13/2016
459946	Tuba Solos: Learn how to Perform Three Fun and Unique Pieces	50	paid	164	0	20	All Levels	0.88	2	4/15/2015
139790	Bending the blue notes to give you killer sound on harmonica	35	paid	162	3	14	All Levels	0.8	2	3/2/2014
618586	Flute Solos: Learn how to Perform Three Fun, Unique Pieces	50	paid	156	4	62	All Levels	0.26	3	9/22/2015
331970	Learn Oud 1 (No Prior Music Knowledge Required!)	20	paid	153	27	38	Intermediate Level	0.57	3.5	9/10/2015
1105904	Learn How To Play 25 Classic Hip Hop Songs	25	paid	153	9	27	All Levels	1	2.5	2/13/2017
644654	Learn Basics of South Indian Carnatic Flute - Level 2	180	paid	152	21	91	All Levels	0.02	4.5	3/3/2016
320238	Jazz piano improvisation: The girl form Ipanema. Bossa nova	30	paid	151	1	5	All Levels	0.02	0.55	10/16/2014
373556	Advanced Clarinet Studies - Learn to Master the Clarinet!	50	paid	148	3	77	Beginner Level	0.94	4.5	1/1/2015
184088	Sax Solos: Learn how to Perform Three Fun and Unique Pieces!	50	paid	147	4	39	All Levels	0.3	1	3/17/2014
153230	Swing Low - The 101 Authentic Nashville Piano Style Course	20	paid	146	5	15	Intermediate Level	0.61	1	1/30/2014
630734	How To Play The Cajon: For Beginners	30	paid	144	15	25	All Levels	0.38	1.5	12/18/2015
476000	Easy Piano for Kids - Complete Beginner Piano Course	115	paid	139	8	104	All Levels	0.61	5.5	6/26/2015
53157	Beginning Flute Lessons	20	paid	137	12	17	All Levels	0.34	2.5	5/29/2013
427066	Flamenco Guitar	25	paid	136	20	34	All Levels	0.57	4	12/7/2015
759130	Flute Pro Series - You're about to love practicing the flute	50	paid	135	1	28	All Levels	0.01	6.5	4/1/2016
1013558	Pure Pentatonic Power: Rock and Blues Guitar Soloing	50	paid	128	10	18	Intermediate Level	0.48	2	11/27/2016
1158690	Instant Harmonica - Basic 12 Bar Blues course, easy and fun!	40	paid	124	8	14	All Levels	0.84	1	3/29/2017
